i Re Im
2086 1.26629 -17.0612
2087 2.04414 -15.0951
2088 -29.266 -19.2623
2089 -4.47762 22.8135
2090 35.0777 48.4781
2091 11.31 36.3597
2092 34.806 6.46399
2093 20.2887 2.62926
2094 26.2066 -0.781774
2095 -10.5219 -84.4102
2096 27.701 5.30961
2097 -5.72079 34.4613
2098 5.60902 37.7437
2099 -23.9414 -77.7464
2100 -34.4666 -9.8291
2101 16.0055 8.5475
2102 39.7835 -11.9625
2103 6.5988 -26.6958
2104 9.20354 -23.1505
2105 -40.8751 32.2204
2106 6.84149 8.26168
2107 -7.3178 -52.6888
2108 8.02477 6.58767
2109 -22.3616 32.2698
2110 18.7705 -21.1509
2111 6.78862 14.0632
2112 -3.12574 20.9248
2113 1.32818 21.6428
2114 -27.178 18.315
2115 26.0098 -8.65071
2116 31.9433 -44.7493
2117 -28.9476 -25.1133
2118 -34.0715 -22.7731
2119 -19.6858 42.2883
2120 13.1199 -4.29492
2121 24.3604 49.9039
2122 29.9044 -4.6074
2123 -25.0146 -31.6089
2124 24.5277 -33.0225
2125 45.1115 2.69785
2126 22.9055 31.1159
2127 -3.02924 1.14137
2128 -40.9365 -17.7299
2129 6.7439 -16.1379
2130 28.1722 -0.24163
2131 17.3592 2.22171
2132 -54.9849 -7.83418
2133 -11.7117 -53.3611
2134 -38.7182 50.7839
2135 4.04242 9.7012
2136 7.82571 -1.01956
2137 -29.4907 9.5818
2138 29.6127 2.20207
2139 47.3971 -13.5442
2140 38.7616 -12.8523
2141 -53.6551 -8.71147
2142 24.8439 25.0993
2143 8.77181 -8.02891
2144 33.1263 -18.2521
2145 -8.65684 36.5625
2146 -12.9698 8.3046
2147 -21.3401 -6.0879
2148 16.8483 2.24173
2149 1.14608 -30.1928
2150 -16.7695 27.1022
2151 4.53033 27.2029
2152 8.29465 -2.82417
2153 11.0699 -2.56463
2154 13.3366 -6.10695
2155 16.298 -4.96059
2156 -57.1196 -8.28972
2157 5.0829 -13.1379
2158 0.951456 11.1617
2159 -27.5339 -76.0387
2160 3.06634 39.7231
2161 -8.05431 14.1862
2162 2.78914 -13.2856
2163 -41.833 1.5648
2164 6.45956 -33.0171
2165 32.1875 28.9078
2166 3.12074 21.8099
2167 -30.6727 -1.21132
2168 1.59443 24.1216
2169 -9.92008 -14.4795
2170 7.18921 38.5187
2171 43.8474 49.7363
2172 1.08402 -6.2862
2173 -24.0756 6.41217
2174 38.893 -25.5273
2175 48.6793 35.9117
2176 39.8097 1.34155
2177 -10.1131 -7.3856
2178 22.0741 -0.680608
2179 -9.59293 1.0056
2180 -58.0525 13.9655
2181 -40.1278 -33.0236
2182 -13.052 42.5794
2183 -5.54161 61.6176
2184 17.6572 8.19855
2185 -45.7347 -13.5001
2186 -17.9575 19.5795
2187 9.52985 -10.791
2188 -56.1785 16.2077
2189 15.8559 -9.2616
2190 -45.6006 21.189
2191 -28.0848 30.3135
2192 -3.3619 7.50452
2193 28.1942 -7.90731
2194 16.1223 -10.2527
2195 70.4866 30.5016
2196 -6.16636 60.1343
2197 43.5388 -45.4541
2198 33.5843 -45.4878
2199 -17.3863 15.6337
2200 33.7699 6.13955
2201 41.7393 26.7998
2202 -4.76408 1.12908
2203 -57.7694 -30.4555
2204 4.98053 19.9463
2205 32.0603 -29.245
2206 -10.8973 19.5856
2207 -28.2883 -12.0306
2208 -4.83615 8.77686
2209 6.97713 13.2482
2210 1.93768 13.034
2211 6.37946 -8.63189
2212 19.5583 -39.3553
2213 2.54637 24.6802
2214 -21.9979 -63.3455
2215 -15.4433 -17.2753
2216 51.7833 -40.1269
2217 23.7347 4.40297
2218 -46.0568 23.802
2219 0.725147 -31.8933
2220 -5.11739 22.9273
2221 25.0724 -6.79313
2222 13.181 -3.08453
2223 28.1268 22.0122
2224 -0.138723 -22.297
2225 -9.68177 -28.2105
2226 -2.87599 7.78667
2227 -25.5117 -0.074265
2228 21.5681 -2.43637
2229 -4.41242 -35.2166
2230 19.4042 -13.2576
2231 56.3639 -2.63436
2232 -9.76351 48.5078
2233 -36.6199 22.5123
2234 2.80101 0.212269
2235 -4.14212 -6.86898
2236 11.4554 -49.0942
2237 -25.3022 37.7593
2238 17.6586 43.0339
2239 14.1218 -36.4573
2240 11.0809 -7.33283
2241 36.5846 -10.3754
2242 71.5207 -1.32834
2243 -11.2082 -48.5277
2244 -15.9358 12.7728
2245 9.1064 20.0023
2246 -8.8422 -7.60436
2247 -37.8478 5.73029
2248 -23.7778 15.7949
2249 11.5866 -16.2523
2250 53.2487 18.892
2251 32.7864 1.13548
2252 44.3866 -48.0303
2253 -6.93092 -12.8251
2254 -10.7554 -25.4591
2255 -17.9186 11.1349
2256 85.2059 1.78913
2257 -4.20976 4.25065
2258 6.76096 -0.398788
2259 -43.8756 -43.1691
2260 -21.1741 -32.1225
2261 -14.1157 2.94434
2262 -3.12029 33.1553
2263 18.4503 5.19864
2264 28.411 -43.2175
2265 -16.043 7.62095
2266 -24.3311 -14.6022
2267 27.3938 26.9238
2268 -2.42554 30.8054
2269 16.6202 17.7263
2270 11.8079 -4.94414
2271 1.23514 -15.4619
2272 -28.2617 -35.9826
2273 29.3564 14.4961
2274 -17.0957 -15.8437
2275 -48.6944 20.5605
2276 24.0652 1.09709
2277 25.0053 8.68038
2278 -19.2442 -24.451
2279 4.4555 -1.44964
2280 13.9256 -10.1027
2281 14.9565 17.6648
2282 -42.0485 -38.2806
2283 -16.8181 -26.7066
2284 -20.6586 9.29422
2285 29.2433 34.5867
2286 -9.10652 4.94388
2287 5.07265 43.9639
2288 -53.7533 25.1962
2289 15.8029 8.64743
2290 -22.8211 -7.65238
2291 -19.7993 -28.4829
2292 3.94391 -12.9912
2293 -20.6252 -21.2536
2294 -5.28844 8.73949
2295 7.84715 7.02532
2296 5.06196 9.31518
2297 -30.9678 -9.31084
2298 52.3815 -26.0132
2299 -32.9598 26.1118
2300 18.7988 14.2783
2301 -16.4622 -15.2573
2302 -10.6033 18.775
2303 -21.937 -10.8554
2304 12.6177 -37.0524
2305 -40.1664 17.203
2306 -0.39551 33.6216
2307 29.7448 -10.7933
2308 -5.3886 31.6364
2309 18.6896 22.3264
2310 3.00607 -39.5952
2311 46.4372 -6.37321
2312 37.474 38.3442
2313 18.9559 -5.54431
2314 -26.5144 -9.70112
2315 -15.4614 -21.0291
2316 -64.1255 -4.34212
2317 5.47668 24.3651
2318 -28.2396 25.1458
2319 1.55882 32.327
2320 17.3858 -35.1178
2321 8.81896 80.501
2322 26.8888 -14.7438
2323 13.6599 -13.3249
2324 -18.8178 -12.5345
2325 10.3825 -27.6805
2326 16.0093 33.4815
2327 46.5561 -2.68038
2328 8.00393 14.4277
2329 -0.425145 1.69999
2330 -10.4185 -19.9751
2331 21.7127 11.9699
2332 44.001 -39.9762
2333 -25.0994 7.59855
2334 -20.5077 6.75069
2335 -24.0236 -4.96707
2336 -12.2541 -29.0402
2337 -38.2224 59.8373
2338 -11.7944 -7.02057
2339 -24.7773 5.07045
2340 -28.467 -14.3345
2341 40.4997 3.18824
2342 -29.6182 -31.6425
2343 39.5696 -48.499
2344 20.3657 11.7523
2345 -17.1254 11.3694
2346 21.9554 -10.0262
2347 0.478836 -26.0636
2348 42.914 -8.23614
2349 3.79949 -1.67772
2350 12.5214 -23.1285
2351 10.686 -5.92885
2352 -14.038 -5.87698
2353 35.7028 22.3409
2354 -9.87647 0.0355652
2355 -13.6581 26.663
2356 -13.8805 -2.24603
2357 -42.1813 37.6399
2358 -4.76245 28.5761
2359 -57.1575 7.10237
2360 -31.5681 6.9281
2361 9.1825 -21.7587
2362 13.4913 -29.418
2363 -47.0568 9.65372
2364 -11.8754 44.1699
2365 -25.4061 18.029
2366 12.6001 -6.19626
2367 -55.5765 33.0721
2368 -19.2826 -20.3292
2369 -6.77841 14.7899
2370 16.4915 8.9711
2371 -9.46871 74.1946
2372 -4.92425 -21.1066
2373 -10.0525 -23.9973
2374 5.46419 -41.3085
2375 -25.1487 18.1714
2376 18.5585 2.07517
2377 0.881661 6.86783
2378 53.2034 -46.1685
2379 -22.2953 0.132317
2380 39.3356 55.1636
2381 27.8988 -12.0228
2382 -27.9799 -42.4315
2383 5.57086 48.0987
2384 -20.292 17.1373
2385 21.9381 -13.5574
2386 55.6848 -3.57076
2387 21.168 -46.5368
2388 -22.8778 -10.603
2389 -44.218 29.5799
2390 -0.447258 37.533
2391 9.69709 20.3471
2392 -13.8224 15.7802
2393 -33.8823 8.14921
2394 11.3285 16.6005
2395 -56.6445 17.9237
2396 13.4553 23.3016
2397 29.6907 -21.8936
2398 17.4266 -35.8155
2399 -2.9051 28.3538
2400 1.73142 -16.6801
2401 17.1634 -23.7092
2402 -22.1677 8.77104
2403 13.9579 58.6707
2404 -51.0629 -14.9781
2405 -6.0317 1.58016
2406 8.95389 -57.3455
2407 14.696 -14.5853
2408 -9.16902 39.0352
2409 -4.5791 -47.5064
2410 -43.3458 40.1357
2411 -4.41127 -17.5408
2412 25.7863 2.3817
2413 45.6498 -23.0307
2414 2.56876 -16.6154
2415 -22.7998 7.36452
2416 0.97791 35.7118
2417 -24.2761 -15.4685
2418 32.3275 -38.4851
2419 -16.4986 -38.5137
2420 14.9187 -32.4543
2421 50.9837 2.08164
2422 74.969 7.44307
2423 15.9813 3.19565
2424 22.6496 -12.1363
2425 -4.92176 14.5265
2426 -3.14813 -19.1985
2427 -3.37191 -26.6201
2428 -18.6644 -1.3061
2429 -12.3983 3.15109
2430 -58.6898 32.2436
2431 9.12056 7.07194
2432 20.9308 1.00805
2433 -17.8674 -4.95131
2434 9.85631 33.6295
2435 -6.72988 -1.99725
2436 38.2075 -21.4535
2437 -13.5787 -31.6118
2438 -32.1087 -1.66883
2439 -39.8129 40.8982
2440 6.10513 35.4904
2441 3.5877 3.3322
2442 36.4241 21.0547
2443 33.4082 -0.0439219
2444 -16.9849 15.8448
2445 -56.3502 -17.5587
2446 13.8189 34.2141
2447 -30.2362 -11.6889
2448 -11.87 -27.2357
2449 6.78196 -4.96327
2450 39.3278 21.0236
2451 -10.923 -14.8077
2452 46.996 18.9097
2453 -5.94923 -1.53293
2454 13.5183 -12.3613
2455 26.1478 2.50797
2456 -42.0149 6.13361
2457 1.13053 8.71333
2458 25.1322 12.4969
2459 13.1434 3.10858
2460 -15.6287 31.0742
2461 -25.6641 28.5119
2462 -11.1958 -18.1672
2463 42.3961 -37.0504
2464 -3.03881 -7.55512
2465 -27.0197 -21.3301
2466 5.13791 19.0272
2467 -16.4126 29.1713
2468 -33.2028 -35.2653
2469 13.0881 -56.0101
2470 -22.0878 27.9853
2471 17.6933 5.88658
2472 2.18574 3.7261
2473 -88.9763 12.769
2474 5.9731 -36.9509
2475 -58.7229 -30.7207
2476 -23.2341 2.9933
2477 -4.34276 26.7296
2478 14.138 10.5681
2479 -8.90495 17.415
2480 19.4158 -16.6609
2481 -1.29955 52.5075
2482 -28.6843 -1.75941
2483 -15.0913 29.1121
2484 -10.7791 7.09383
2485 24.5465 11.2004
2486 12.4991 -26.0301
2487 2.76492 7.43895
2488 -35.185 50.2969
2489 4.96268 11.3272
2490 46.8056 1.37001
2491 -58.1515 5.42699
2492 19.2369 27.6239
2493 9.38197 -46.771
2494 10.9023 -27.9678
2495 8.57533 -3.07022
2496 33.7669 61.74
2497 2.45074 13.3357
2498 20.0622 15.1491
2499 19.6649 12.8313
2500 -17.5531 16.6869
2501 0.25916 -14.8503
2502 -23.0036 65.1199
2503 42.0945 21.6842
2504 -26.16 29.3559
2505 -19.114 17.277
2506 39.4712 24.2678
2507 -5.50398 -34.0301
2508 -31.3412 -33.0024
2509 13.4969 -22.8994
2510 0.732272 32.0673
2511 -55.3767 -9.46929
2512 -0.820383 -35.6741
2513 55.0533 37.9108
2514 -56.7887 -21.2638
2515 9.99828 2.68067
2516 26.6999 -23.3565
2517 -41.7994 -1.1229
2518 35.9606 49.2198
2519 -10.1585 4.83964
2520 29.7085 7.97932
2521 -12.5925 -59.9861
2522 -11.5894 -7.20491
2523 -3.80821 -8.22173
2524 -21.8985 -6.85586
2525 56.2592 12.677
2526 -25.1231 -9.63295
2527 40.7235 -26.5298
2528 -60.1419 60.3058
2529 -29.6829 -17.2659
2530 -8.29237 -28.9622
2531 12.1276 0.0822699
2532 -26.3976 14.8812
2533 -18.2124 0.97482
2534 11.3716 20.8977
2535 -1.87133 13.2937
2536 -9.7069 22.6099
2537 8.75547 -11.1444
2538 -2.14944 45.4963
2539 -8.05147 -2.9645
2540 -21.2914 -20.9723
2541 -35.3512 -12.6271
2542 -12.4964 -55.1371
2543 13.4214 14.0866
2544 28.9234 12.9813
2545 -1.13667 11.4103
2546 26.734 -10.8629
2547 -25.8018 32.2735
2548 -15.7348 15.9032
2549 -3.60886 4.44767
2550 -14.271 43.4251
2551 10.818 -6.21126
2552 -29.4571 -0.249569
2553 -2.73572 22.0615
2554 -16.7589 -3.7637
2555 3.42673 -3.01409
2556 27.2932 7.79218
2557 31.2116 -16.0769
2558 -32.4838 -10.2823
2559 18.7604 -43.2379
2560 -18.5219 -16.6904
2561 24.1901 -12.099
2562 6.23224 -41.6399
2563 -18.6629 31.3651
2564 -23.7147 -1.35785
2565 6.6658 -22.6939
2566 -26.1311 4.57915
2567 30.1202 27.4853
2568 39.1795 -23.878
2569 -45.5891 19.5273
2570 -7.63993 3.74165
2571 -27.1747 18.8321
2572 -20.6989 -19.7613
2573 -50.0893 18.2239
2574 -37.1949 24.202
2575 -28.1053 -9.49839
2576 -6.5445 -37.9236
2577 17.7411 -7.66128
2578 -14.9755 38.0717
2579 44.1152 -28.9997
2580 -26.031 46.872
2581 7.5636 45.1954
2582 44.636 -11.0308
2583 -28.8976 2.05618
2584 17.913 18.4724
2585 17.2836 -35.9503
2586 9.98646 -37.3576
2587 -34.8251 24.0269
2588 1.39781 -2.38758
2589 13.3601 -25.6761
2590 -18.8184 5.60668
2591 -44.147 35.4096
2592 -9.46724 -51.0793
2593 30.2628 -11.1851
2594 -17.8997 17.8447
2595 -2.69704 -8.18262
2596 -43.5502 27.7852
2597 1.76314 25.3938
2598 -4.50859 -7.48846
2599 -7.13999 25.5873
2600 -6.99378 -12.8323
2601 -12.0361 -51.7507
2602 -5.60891 33.9736
2603 17.4678 38.9051
2604 -27.5499 7.8107
2605 -19.9507 8.73545
2606 -89.4238 -9.25803
2607 -10.5606 53.2337
2608 27.5502 -2.88647
2609 47.7738 -1.64381
2610 -19.3114 -25.1604
2611 16.587 12.9804
2612 15.1114 -27.3166
2613 16.7143 0.522571
2614 -16.3971 -16.5092
2615 -29.0108 -12.7495
2616 -32.2827 36.9043
2617 33.6834 7.54452
2618 -12.9061 -11.0855
2619 -30.7838 16.3338
2620 24.3993 5.81592
2621 10.4969 0.854299
2622 33.0331 4.33412
2623 -27.1225 -24.9653
2624 -0.165537 -19.3409
2625 -32.1432 -23.5497
2626 30.622 14.4983
2627 80.4141 -4.09866
2628 1.88977 15.5389
2629 22.1499 31.8248
2630 21.2913 2.97339
2631 71.1666 16.5464
2632 41.3364 7.73532
2633 8.45469 -6.5507
2634 -3.81515 22.047
2635 25.709 3.14485
2636 2.22899 2.53193
2637 32.4922 7.48417
2638 -4.77702 -13.837
2639 13.4919 1.55339
2640 19.852 11.1427
2641 -15.7259 17.3726
2642 0.499313 20.4227
2643 -21.1956 19.8987
2644 -36.8605 23.0292
2645 14.8444 46.7963
2646 -23.6409 13.5541
2647 -10.174 -8.68286
2648 -34.3826 14.646
2649 7.83284 -8.76719
2650 16.215 -38.3159
2651 34.7904 -29.2025
2652 4.0723 5.07309
2653 2.51969 -4.85598
2654 20.396 4.37583
2655 -20.7482 17.1968
2656 1.13318 27.8061
2657 -27.921 0.40158
2658 19.4793 2.18276
2659 -20.0626 2.34826
2660 37.7139 43.3414
2661 17.3692 30.051
2662 4.45274 -19.0066
2663 -38.4828 -8.49518
2664 4.0792 21.8286
2665 34.1094 -36.7601
2666 6.00262 34.9079
2667 -3.2582 -40.1515
2668 2.55206 4.00226
2669 18.4828 5.76884
2670 -2.07279 -14.0971
2671 32.3245 16.9967
2672 21.1868 15.7044
2673 25.7822 -8.37943
2674 37.9585 33.2087
2675 1.69812 -18.7798
2676 5.07214 -25.1204
2677 -46.3215 47.9155
2678 7.47278 -11.603
2679 5.39679 37.364
2680 -10.1184 -20.4985
2681 -47.881 36.0446
2682 10.0844 10.9103
2683 -47.264 -37.7645
2684 -35.3114 24.97
2685 8.28905 5.78211
2686 -1.41171 6.01653
2687 -15.2972 25.4219
2688 -17.5341 27.8816
2689 32.3403 -0.468743
2690 37.5386 -4.55558
2691 -76.7478 -12.2714
2692 16.0521 29.8443
2693 -20.6388 -45.3202
2694 29.6143 -33.2163
2695 -6.93063 -23.2854
2696 7.72721 -27.2808
2697 -10.3978 -22.5386
2698 -0.55026 -43.4738
2699 54.7257 -8.33717
2700 -27.5607 22.9846
2701 22.8651 10.6067
2702 -31.2408 18.3207
2703 -9.43051 -41.9828
2704 40.982 70.0057
2705 20.3353 8.15547
2706 -10.3762 8.68495
2707 -0.337445 -35.6445
2708 -20.3264 -10.8707
2709 -16.4624 -38.3707
2710 -19.8603 -15.2157
2711 42.6598 36.114
2712 40.0738 13.1683
2713 -2.42627 22.4699
2714 -6.0937 -26.9823
2715 -31.5898 14.3343
2716 23.3965 -3.52861
2717 -15.5996 17.7315
2718 -4.5813 8.07896
2719 -28.6421 -39.2563
2720 1.88125 3.69559
2721 25.2357 44.1591
2722 -1.64982 15.8536
2723 14.4421 -10.1046
2724 12.9229 -14.8946
2725 17.8678 0.150171
2726 13.7189 -10.9793
2727 -17.1974 -34.7534
2728 -1.26457 -6.22114
2729 -14.0704 -42.342
2730 -21.2507 8.36261
2731 43.1231 30.7549
2732 -12.6975 16.8267
2733 -18.5227 49.2922
2734 -26.7186 -11.627
2735 -11.4356 -2.76175
2736 11.0556 -16.1872
2737 -4.3133 -3.59458
2738 16.3962 13.6582
2739 17.2362 15.2123
2740 -6.16578 -9.02362
2741 29.7547 -3.44017
2742 -10.756 -15.8304
2743 10.3997 31.3503
2744 5.61559 -25.1594
2745 -47.1002 20.8056
2746 21.1452 -43.0701
2747 -1.4974 5.32059
2748 -11.1977 -29.6148
2749 9.50096 -34.3248
2750 -18.6129 -42.2301
2751 13.897 -26.4485
2752 -11.6859 -13.773
2753 -34.559 -8.50471
2754 5.69851 -23.9119
2755 -25.1017 -46.5272
2756 16.3337 31.3034
2757 -2.75803 -0.0531181
2758 35.7097 -13.172
2759 -24.9367 -26.0953
2760 9.36384 -3.47824
2761 -26.0029 -18.749
2762 0.982185 53.2314
2763 -6.88876 17.0072
2764 -26.483 12.2897
2765 -0.810704 -13.1341
2766 -15.5378 -4.0532
2767 11.49 23.4332
2768 -26.3546 3.3497
2769 -67.2183 -35.0389
2770 16.8045 -38.7561
2771 -28.4119 20.8355
2772 13.6832 41.6608
2773 -28.1685 14.4583
2774 -23.9203 6.89615
2775 -45.6117 32.5808
2776 26.5617 -8.44194
2777 70.0097 -29.852
2778 -0.0681566 7.81818
2779 11.6979 4.02367
2780 -13.2743 10.0805
2781 15.7364 -23.7198
2782 4.66189 -40.9053
2783 -41.9244 23.3273
2784 8.1459 15.686
2785 11.8367 11.1788
2786 -32.3039 21.1206
2787 -24.6706 -35.8359
2788 14.4163 -21.63
2789 -39.7431 -8.65627
2790 3.12183 41.4188
2791 -28.9764 40.1824
2792 57.2497 3.34313
2793 33.1771 36.7405
2794 71.3764 26.3268
2795 -7.14872 5.12867
2796 0.655636 -1.03109
2797 -8.51873 -38.2108
2798 12.3583 2.40125
2799 24.3444 -52.4643
2800 -16.1702 15.5937
2801 19.6162 -18.4639
2802 13.5992 2.70199
2803 18.5175 53.569
2804 2.96681 -19.789
2805 -30.1727 -16.2706
2806 20.4438 47.9277
2807 12.9795 -19.6509
2808 -60.5826 -44.3261
2809 3.18184 -31.48
2810 -2.79744 34.7466
2811 22.2873 14.8015
2812 -7.26575 35.0168
2813 -1.95588 -33.7117
2814 6.43294 -45.8317
2815 33.7864 -21.4886
2816 19.0566 3.97219
2817 1.00309 14.4099
2818 -9.84262 -6.56557
2819 -28.4669 -16.0732
2820 34.2287 -9.1969
2821 47.7831 -3.07674
2822 -2.79237 18.9261
2823 -22.6143 -13.1415
2824 27.9137 15.6484
2825 11.4157 5.10145
2826 -31.4913 -16.4292
2827 42.157 -8.73222
2828 11.126 -14.5837
2829 -18.8793 -5.0599
2830 21.6343 17.2912
2831 13.5574 -13.899
2832 13.5131 -23.3831
2833 14.9507 14.849
2834 -70.6171 27.4195
2835 -8.49917 41.673
2836 -19.151 -5.65948
2837 1.15204 17.4856
2838 -33.6573 -59.038
2839 9.26099 -10.4394
2840 2.64253 -11.2681
2841 -7.51363 -8.2101
2842 38.9614 -0.226372
2843 -14.0009 9.33873
2844 22.8604 12.8844
2845 -47.9542 -35.2713
2846 -6.83505 -44.1666
2847 -52.6046 -38.0568
2848 -9.1008 21.7423
2849 -26.2493 37.988
2850 41.4854 2.376
2851 20.4392 5.83458
2852 -19.5088 -41.5531
2853 40.1406 -19.5306
2854 0.373758 -33.9288
2855 -0.514635 -13.0585
2856 -11.8762 -22.8098
2857 -34.823 -15.2592
2858 -12.0385 6.80404
2859 -10.4378 11.7205
2860 6.71076 7.56814
2861 18.6961 25.4072
2862 -24.5124 -14.9208
2863 -43.4509 3.89622
2864 12.6218 -20.9875
2865 -30.1019 -3.79738
2866 -9.1322 -1.1118
2867 8.17603 23.4865
2868 -9.83705 -11.9283
2869 -2.13118 30.8661
2870 -20.3558 37.773
2871 44.1043 -13.2276
2872 -15.0891 5.16945
2873 -62.2816 15.7974
2874 6.86827 -12.0993
2875 52.2515 -36.536
2876 16.599 -29.7427
2877 10.4448 19.2004
2878 -34.1816 42.2857
2879 50.9836 -3.37046
2880 41.104 30.7454
2881 32.807 2.47069
2882 25.057 0.953698
2883 1.64903 -34.5294
2884 9.87909 38.6642
2885 27.3103 -22.0302
2886 -23.5357 -15.3407
2887 15.4407 2.6612
2888 2.51469 8.61099
2889 38.7568 -6.14398
2890 -42.3557 -27.0067
2891 -54.4891 4.7867
2892 19.0094 4.2806
2893 -54.2085 -19.1956
2894 19.0451 9.63844
2895 2.22405 63.9489
2896 -39.8889 -6.86087
2897 -23.146 11.8448
2898 -30.7015 -29.2564
2899 34.1927 -4.51369
2900 -5.08044 39.2022
2901 24.6043 -29.7768
2902 5.79708 3.1279
2903 -6.92827 14.773
2904 -16.2037 -46.4953
2905 30.1515 2.63783
2906 -11.5038 2.65355
2907 9.59644 -32.928
2908 15.2705 -31.3666
2909 -22.5744 -8.43844
2910 -15.2415 16.1018
2911 10.4375 46.8707
2912 -21.5911 25.5698
2913 31.0749 -46.0072
2914 -25.5263 -7.33353
2915 15.1779 -7.97044
2916 12.8586 -1.72876
2917 27.7227 -9.61784
2918 12.4724 -0.407984
2919 7.83598 -32.6411
2920 -35.2048 -11.0436
2921 0.966475 -33.8892
2922 16.3233 -42.9251
2923 34.6466 4.56004
2924 26.5972 -6.68631
2925 0.682211 10.3793
2926 22.1468 -20.1076
2927 52.8317 0.780078
2928 -21.0136 -19.2447
2929 -60.7437 -21.5092
2930 22.0404 -7.87597
2931 -3.03635 7.17004
2932 -12.5798 -19.8464
2933 -1.48648 34.7909
2934 27.3943 -7.30777
2935 -25.9837 37.152
2936 -0.138918 7.98294
2937 -14.1561 6.48163
2938 17.8615 -40.1389
2939 -13.7092 7.94445
2940 -20.429 -10.4449
2941 10.39 14.1361
2942 -38.036 -54.9278
2943 -4.26482 9.94141
2944 -72.2961 -8.34855
2945 -31.7784 -29.3743
2946 20.4477 41.5129
2947 -12.1075 -28.091
2948 44.2619 -14.1959
2949 -44.4054 -36.9374
2950 19.9951 -21.2801
2951 -8.06338 -31.7254
2952 -26.1737 21.2342
2953 2.13509 -16.2478
2954 -13.9713 20.2276
2955 20.0949 -29.0229
2956 -27.1504 -0.579024
2957 21.7428 4.72401
2958 28.1545 20.5974
2959 17.0554 2.74611
2960 -14.7003 -10.8769
2961 27.2611 -26.3153
2962 -0.843025 -13.3091
2963 -2.73864 -2.86437
2964 15.9094 7.85902
2965 47.9949 25.1519
2966 0.976165 -1.98135
2967 29.3465 -14.4105
2968 6.71577 7.49354
2969 6.19824 22.5782
2970 12.5532 -9.16688
2971 -3.31243 -60.2117
2972 -41.1501 1.83398
2973 2.23579 -4.9352
2974 46.5971 -40.8631
2975 -5.51153 -17.1378
2976 -2.36354 29.3144
2977 19.4199 4.32575
2978 -10.0459 -17.0782
2979 32.4735 22.3707
2980 29.2769 -29.2599
2981 -18.678 19.9296
2982 -20.2993 51.8171
2983 32.8374 12.6077
2984 28.0284 2.96551
2985 -1.95404 0.955542
2986 -18.6297 -21.3019
2987 8.47928 -35.9009
2988 12.3919 -24.4522
2989 -10.3816 15.6554
2990 43.6086 -3.35577
2991 36.4487 42.1939
2992 -24.0308 36.1642
2993 24.8502 -1.71569
2994 31.6402 29.6332
2995 -6.45093 -15.643
2996 -24.4237 25.8589
2997 -21.7909 -15.433
2998 -38.8069 -9.47636
2999 -7.8497 -32.405
3000 -25.0798 43.1529
3001 -50.3963 -8.29702
3002 -29.3613 -39.7293
3003 3.29535 -43.7152
3004 -34.8802 9.86668
3005 6.74334 -25.5927
3006 -18.1371 -31.9594
3007 1.18139 18.2072
3008 -10.4768 36.0876
3009 -6.0122 10.0607
3010 48.7072 -22.7176
3011 26.3818 7.19227
3012 33.2642 6.03105
3013 -27.9106 49.3272
3014 12.1034 1.3504
3015 -8.18939 21.4251
3016 -6.52188 5.21822
3017 -12.6387 -27.4036
3018 49.325 10.8943
3019 -6.34186 -20.6085
3020 -23.6071 -31.7599
3021 -22.2808 4.84987
3022 -25.1087 -7.8748
3023 -30.6075 -3.3837
3024 16.2646 -12.9162
3025 6.781 30.6069
3026 36.1609 21.8948
3027 -7.82786 -1.65449
3028 54.0762 -11.8458
3029 -15.7522 12.0848
3030 35.8329 2.90719
3031 -16.6351 -19.8582
3032 30.292 16.4085
3033 37.5915 10.2323
3034 3.84662 3.55783
3035 27.1999 -18.3983
3036 -7.612 -9.82197
3037 13.7839 11.8639
3038 -17.4567 7.66811
3039 6.90889 -61.8146
3040 19.462 25.2777
3041 -3.07155 30.2272
3042 33.5206 31.7568
3043 -12.703 23.4837
3044 2.95567 -10.9793
3045 28.2051 -2.70865
3046 -54.9455 -13.3277
3047 26.3087 -18.7419
3048 24.1478 -17.018
3049 50.374 5.96944
3050 24.6667 -55.7157
3051 24.448 -1.89563
3052 -55.7133 18.209
3053 7.3051 -4.84722
3054 -12.8529 -1.80237
3055 -0.594447 6.85854
3056 28.3987 43.4332
3057 -9.2435 17.5944
3058 -5.25754 -31.703
3059 33.6744 -42.1567
3060 -13.8621 -1.9196
3061 8.81104 -21.6018
3062 5.27037 25.9339
3063 -38.7292 42.6114
3064 29.6566 -7.63891
3065 38.4188 -33.3138
3066 -61.7765 -10.1582
3067 33.1659 -10.9588
3068 -3.72502 27.7015
3069 -30.2428 -49.8117
3070 -21.4197 44.2406
3071 -52.9989 -9.69856
3072 5.42819 -6.70207
3073 0.790054 -39.3512
3074 -11.2883 26.5463
3075 14.872 -2.69839
3076 6.12048 5.769
3077 34.192 -20.76
3078 -11.8246 -17.7119
3079 -35.1953 -1.79839
3080 20.5418 -4.33356
3081 -10.3612 3.94876
3082 21.0359 25.9788
3083 7.96199 4.6623
3084 -23.1746 -13.2696
3085 10.2691 -34.8641
3086 -12.2382 -17.8629
3087 -4.79506 -6.66745
3088 2.22419 37.6787
3089 -6.38744 21.1112
3090 -25.8891 27.4137
3091 -1.80015 28.1105
3092 8.96234 -34.6937
3093 -10.6856 15.3313
3094 8.96905 -8.82544
3095 -6.26271 -21.4539
